lon_deg,lat_deg,z_horizon_elev_m,basement_depth_m
140.483943,-28.073275,-3630.3,3630.3
140.494567,-28.077461,-3586.0,3586.0
140.489999,-28.083403,-3576.3,3576.3
140.498381,-28.083953,-3562.2,3562.2
140.482438,-28.084109,-3592.4,3592.4
140.486223,-28.090605,-3582.1,3582.1
140.473679,-28.082714,-3608.8,3608.8
140.478202,-28.090387,-3590.8,3590.8
140.470405,-28.090464,-3596.6,3596.6
140.465886,-28.096087,-3597.9,3597.9
140.474128,-28.096931,-3586.1,3586.1
140.462120,-28.102968,-3599.4,3599.4
140.469981,-28.103343,-3591.7,3591.7
140.465851,-28.109788,-3596.5,3596.5
140.477955,-28.103787,-3571.7,3571.7
140.473723,-28.110215,-3603.0,3603.0
140.482127,-28.097262,-3566.7,3566.7
140.485937,-28.104072,-3609.3,3609.3
140.481660,-28.110563,-3626.4,3626.4
140.490135,-28.097456,-3600.8,3600.8
140.493955,-28.104213,-2980.0,2980.0
140.494239,-28.090682,-3572.2,3572.2
140.498174,-28.097525,-3502.8,3502.8
140.497717,-28.110868,-2658.9,2658.9
140.489659,-28.110785,-3015.4,3015.4
140.501490,-28.117468,-2668.7,2668.7
140.493344,-28.117413,-2666.2,2666.2
140.495615,-28.500010,-2343.5,2343.5
140.489365,-28.502234,-2301.0,2301.0
140.489779,-28.496295,-2176.2,2176.2
140.483916,-28.505753,-2273.7,2273.7
140.483499,-28.499416,-2084.1,2084.1
140.340019,-28.500980,-1621.0,1621.0
140.318686,-28.501041,-1633.3,1633.3
140.369701,-28.482835,-1631.3,1631.3
140.393540,-28.506225,-1595.1,1595.1
140.390256,-28.493070,-1610.4,1610.4
140.407317,-28.497333,-1595.9,1595.9
140.392671,-28.476915,-1627.1,1627.1
140.406254,-28.483208,-1609.7,1609.7
140.385369,-28.466033,-1645.1,1645.1
140.366803,-28.460071,-1667.9,1667.9
140.396501,-28.467497,-1634.8,1634.8
140.400416,-28.458138,-1651.5,1651.5
140.407209,-28.468932,-1624.8,1624.8
140.425057,-28.452686,-1632.7,1632.7
140.402331,-28.442892,-1683.2,1683.2
140.421653,-28.475192,-1610.5,1610.5
140.434480,-28.469543,-1600.9,1600.9
140.433618,-28.479748,-1597.2,1597.2
140.445621,-28.462805,-1592.4,1592.4
140.446162,-28.477258,-1585.3,1585.3
140.447462,-28.450568,-1605.7,1605.7
140.460373,-28.456603,-1582.4,1582.4
140.445488,-28.437401,-1633.9,1633.9
140.460695,-28.443214,-1594.6,1594.6
140.430008,-28.426784,-1682.7,1682.7
140.448407,-28.421652,-1658.8,1658.8
140.414909,-28.434360,-1684.9,1684.9
140.415415,-28.422988,-1716.8,1716.8
140.401637,-28.426424,-1729.5,1729.5
140.386214,-28.434932,-1719.7,1719.7
140.388967,-28.423715,-1764.7,1764.7
140.385356,-28.450818,-1680.3,1680.3
140.370388,-28.442883,-1706.5,1706.5
140.348915,-28.447003,-1707.7,1707.7
140.361116,-28.433281,-1740.4,1740.4
140.340457,-28.470906,-1663.9,1663.9
140.335126,-28.455540,-1697.4,1697.4
140.335767,-28.448219,-1719.0,1719.0
140.321657,-28.459944,-1705.8,1705.8
140.328693,-28.451700,-1713.5,1713.5
140.319030,-28.473634,-1680.1,1680.1
140.304794,-28.468210,-1722.0,1722.0
140.321787,-28.487265,-1651.3,1651.3
140.306415,-28.481817,-1678.8,1678.8
140.306029,-28.495123,-1646.8,1646.8
140.291947,-28.488935,-1671.0,1671.0
140.291803,-28.502942,-1639.1,1639.1
140.294997,-28.477625,-1703.5,1703.5
140.286710,-28.481367,-1699.7,1699.7
140.293504,-28.470599,-1735.8,1735.8
140.286857,-28.474776,-1730.4,1730.4
140.294295,-28.464335,-1765.5,1765.5
140.286772,-28.468060,-1764.3,1764.3
140.300371,-28.460266,-1769.3,1769.3
140.293769,-28.457532,-1803.3,1803.3
140.308371,-28.457462,-1757.1,1757.1
140.300787,-28.453824,-1808.8,1808.8
140.314894,-28.452607,-1750.5,1750.5
140.307873,-28.449988,-1803.6,1803.6
140.321823,-28.449621,-1733.1,1733.1
140.314813,-28.446094,-1782.0,1782.0
140.329036,-28.445266,-1739.7,1739.7
140.321872,-28.442245,-1781.4,1781.4
140.329069,-28.438277,-1788.2,1788.2
140.314771,-28.439154,-1857.9,1857.9
140.321803,-28.435202,-1851.9,1851.9
140.307771,-28.443069,-1865.3,1865.3
140.307771,-28.436186,-1919.1,1919.1
140.314746,-28.432234,-1911.3,1911.3
140.300804,-28.440110,-1917.8,1917.8
140.300887,-28.433260,-2589.7,2589.7
140.300776,-28.446958,-1861.4,1861.4
140.293850,-28.444007,-1910.8,1910.8
140.293781,-28.450802,-1855.9,1855.9
140.286913,-28.447887,-2092.3,2092.3
140.287053,-28.441092,-2384.5,2384.5
140.286816,-28.454642,-1844.6,1844.6
140.279995,-28.451773,-2341.3,2341.3
140.286829,-28.461382,-1798.5,1798.5
140.279854,-28.458522,-1837.2,1837.2
140.279752,-28.465267,-1792.8,1792.8
140.273082,-28.455685,-2435.7,2435.7
140.273297,-28.448915,-2372.1,2372.1
140.272888,-28.462441,-1829.3,1829.3
140.266166,-28.459629,-2343.3,2343.3
140.272750,-28.469228,-1775.0,1775.0
140.265941,-28.466402,-1810.2,1810.2
140.279710,-28.472054,-1756.8,1756.8
140.272697,-28.476093,-1731.7,1731.7
140.265791,-28.473220,-1775.1,1775.1
140.279761,-28.478970,-1716.1,1716.1
140.272731,-28.483064,-1694.8,1694.8
140.280190,-28.486504,-1680.7,1680.7
140.272507,-28.489661,-1668.0,1668.0
140.265786,-28.487110,-1686.6,1686.6
140.277763,-28.497008,-1651.7,1651.7
140.266245,-28.494643,-1665.6,1665.6
140.263978,-28.505205,-1650.1,1650.1
140.258719,-28.497790,-1664.9,1664.9
140.258899,-28.491146,-1693.4,1693.4
140.252512,-28.502842,-1665.1,1665.1
140.252031,-28.495192,-1701.4,1701.4
140.244956,-28.506021,-1681.4,1681.4
140.245151,-28.499244,-1706.6,1706.6
140.238236,-28.503286,-1712.1,1712.1
139.940497,-28.497719,-1855.4,1855.4
139.926386,-28.489630,-1811.0,1811.0
139.957971,-28.489856,-2008.2,2008.2
139.973783,-28.498247,-1980.0,1980.0
139.943521,-28.481669,-1976.1,1976.1
139.960719,-28.473720,-2050.0,2050.0
139.929649,-28.473860,-1932.3,1932.3
139.946295,-28.464943,-2056.2,2056.2
139.913013,-28.481417,-1820.3,1820.3
139.916527,-28.465067,-1885.2,1885.2
139.932270,-28.460230,-1953.8,1953.8
139.903121,-28.459781,-1847.9,1847.9
139.887509,-28.466398,-1830.0,1830.0
139.913169,-28.454499,-1880.9,1880.9
139.906672,-28.449860,-1884.5,1884.5
139.923922,-28.451905,-1903.6,1903.6
139.915449,-28.445925,-1911.3,1911.3
139.935152,-28.450322,-1974.9,1974.9
139.930527,-28.445027,-1943.8,1943.8
139.941970,-28.455064,-2038.5,2038.5
139.944343,-28.447113,-2126.6,2126.6
139.951762,-28.452533,-2133.6,2133.6
139.964291,-28.457177,-2130.6,2130.6
139.960425,-28.447309,-2188.1,2188.1
139.977801,-28.466505,-2073.6,2073.6
139.982544,-28.450952,-2238.8,2238.8
139.974729,-28.481881,-2030.6,2030.6
139.991841,-28.474672,-2125.9,2125.9
139.986600,-28.487935,-2062.2,2062.2
139.987066,-28.496404,-2001.6,2001.6
139.996931,-28.484027,-2103.5,2103.5
139.995542,-28.491957,-2045.7,2045.7
140.006073,-28.477839,-2176.1,2176.1
140.004731,-28.487421,-2062.7,2062.7
140.008139,-28.463636,-2255.0,2255.0
139.992813,-28.460381,-2190.3,2190.3
140.021306,-28.473529,-2173.5,2173.5
140.013563,-28.483338,-2105.3,2105.3
140.023887,-28.460304,-2256.8,2256.8
140.037875,-28.463498,-2213.9,2213.9
140.017307,-28.454968,-2317.0,2317.0
140.025734,-28.451351,-2318.2,2318.2
140.010006,-28.452013,-2332.4,2332.4
140.018641,-28.447483,-2368.6,2368.6
140.001705,-28.454970,-2295.3,2295.3
140.002662,-28.447360,-2351.0,2351.0
139.994776,-28.451344,-2296.5,2296.5
139.994025,-28.442962,-2346.9,2346.9
139.983399,-28.434120,-2343.2,2343.2
139.996706,-28.434677,-2379.3,2379.3
139.970584,-28.444024,-2233.1,2233.1
139.970609,-28.435159,-2259.6,2259.6
139.962249,-28.439332,-2213.2,2213.2
139.953282,-28.443364,-2207.3,2207.3
139.963810,-28.431094,-2217.9,2217.9
139.954900,-28.434919,-2230.8,2230.8
139.973065,-28.427174,-2259.0,2259.0
139.965588,-28.423358,-2199.9,2199.9
139.979620,-28.424439,-2302.6,2302.6
139.975528,-28.414795,-2209.5,2209.5
139.986544,-28.421628,-2359.8,2359.8
139.996795,-28.425894,-2405.0,2405.0
139.995583,-28.416982,-2420.0,2420.0
140.005336,-28.431109,-2433.2,2433.2
140.003847,-28.439214,-2402.3,2402.3
140.007429,-28.423432,-2426.4,2426.4
140.014325,-28.427754,-2460.1,2460.1
140.002494,-28.419078,-2412.6,2412.6
140.009571,-28.416269,-2361.7,2361.7
140.003120,-28.412640,-2355.0,2355.0
139.996209,-28.409034,-2362.1,2362.1
140.010871,-28.409031,-2307.9,2307.9
140.017567,-28.412881,-2338.3,2338.3
140.004123,-28.405164,-2300.2,2300.2
140.012065,-28.401477,-2345.6,2345.6
139.997753,-28.401336,-2307.7,2307.7
139.988441,-28.404442,-2314.3,2314.3
140.004914,-28.397162,-2315.6,2315.6
139.995246,-28.390710,-2304.9,2304.9
140.013439,-28.393904,-2435.2,2435.2
140.020279,-28.397838,-2508.3,2508.3
140.007059,-28.390090,-2378.9,2378.9
140.014770,-28.386331,-2431.5,2431.5
140.007032,-28.382170,-2386.7,2386.7
139.998633,-28.372448,-2325.4,2325.4
140.010213,-28.374541,-2394.9,2394.9
139.980844,-28.380542,-2309.2,2309.2
139.985397,-28.368363,-2273.0,2273.0
139.977761,-28.397191,-2262.5,2262.5
139.964991,-28.388411,-2306.8,2306.8
139.961911,-28.404076,-2187.0,2187.0
139.988433,-28.413401,-2363.4,2363.4
139.959094,-28.417123,-2198.5,2198.5
139.948811,-28.394995,-2321.9,2321.9
139.953130,-28.377812,-2399.7,2399.7
139.945816,-28.411706,-2309.1,2309.1
139.932167,-28.402323,-2385.4,2385.4
139.949548,-28.422091,-2264.7,2264.7
139.956675,-28.426506,-2219.7,2219.7
139.939017,-28.424695,-2271.1,2271.1
139.947496,-28.430264,-2251.6,2251.6
139.931004,-28.416314,-2309.9,2309.9
139.928150,-28.426268,-2162.2,2162.2
139.920241,-28.411509,-2308.0,2308.0
139.921166,-28.421297,-2177.5,2177.5
139.920704,-28.402235,-2402.5,2402.5
139.912650,-28.405828,-2317.3,2317.3
139.923937,-28.393894,-2431.0,2431.0
139.914800,-28.397591,-2411.3,2411.3
139.935367,-28.385390,-2418.5,2418.5
139.924177,-28.386025,-2451.2,2451.2
139.941427,-28.373293,-2384.3,2384.3
139.948748,-28.368608,-2390.8,2390.8
139.933256,-28.375367,-2409.2,2409.2
139.935259,-28.367913,-2387.8,2387.8
139.926523,-28.379061,-2445.5,2445.5
139.927745,-28.371080,-2435.8,2435.8
139.918464,-28.382005,-2462.9,2462.9
139.916748,-28.389650,-2439.4,2439.4
139.920232,-28.374342,-2474.6,2474.6
139.912541,-28.377538,-2469.7,2469.7
139.921830,-28.366493,-2462.9,2462.9
139.914297,-28.369762,-2489.3,2489.3
139.929337,-28.363210,-2415.4,2415.4
139.923359,-28.358603,-2418.3,2418.3
139.936870,-28.359901,-2366.9,2366.9
139.942852,-28.364569,-2365.7,2365.7
139.930841,-28.355256,-2376.7,2376.7
139.938377,-28.351919,-2229.9,2229.9
139.924722,-28.350655,-2372.9,2372.9
139.932233,-28.347277,-2276.6,2276.6
139.917377,-28.354112,-2368.7,2368.7
139.915922,-28.361933,-2445.4,2445.4
139.918508,-28.346211,-2327.8,2327.8
139.925915,-28.342536,-2311.8,2311.8
139.911565,-28.349907,-2323.6,2323.6
139.912750,-28.343282,-2297.4,2297.4
139.910099,-28.357453,-2387.3,2387.3
139.904436,-28.352983,-2373.4,2373.4
139.908478,-28.365208,-2467.8,2467.8
139.902753,-28.360660,-2434.2,2434.2
139.901018,-28.368440,-2475.0,2475.0
139.897111,-28.356072,-2439.9,2439.9
139.898877,-28.348389,-2409.5,2409.5
139.895360,-28.363846,-2469.3,2469.3
139.889754,-28.359194,-2469.4,2469.4
139.893577,-28.371660,-2421.3,2421.3
139.887973,-28.367034,-2438.0,2438.0
139.899213,-28.376211,-2390.4,2390.4
139.906738,-28.372999,-2475.6,2475.6
139.891787,-28.379421,-2345.3,2345.3
139.886182,-28.374900,-2384.7,2384.7
139.897332,-28.383864,-2314.2,2314.2
139.890064,-28.386965,-2263.0,2263.0
139.904884,-28.380736,-2389.8,2389.8
139.902872,-28.388387,-2336.5,2336.5
139.910673,-28.385245,-2413.1,2413.1
139.908643,-28.392987,-2373.7,2373.7
139.900534,-28.396049,-2251.4,2251.4
139.906389,-28.400886,-2293.0,2293.0
139.897883,-28.403969,-2158.3,2158.3
139.892256,-28.398708,-2137.2,2137.2
139.903988,-28.408918,-2209.3,2209.3
139.895482,-28.412104,-2121.3,2121.3
139.910053,-28.413913,-2213.3,2213.3
139.901604,-28.417010,-2109.9,2109.9
139.907564,-28.421705,-2057.2,2057.2
139.893173,-28.420378,-2020.5,2020.5
139.887549,-28.415387,-2048.8,2048.8
139.899445,-28.425396,-1967.8,1967.8
139.891212,-28.428605,-1950.2,1950.2
139.906255,-28.429964,-1928.9,1928.9
139.896877,-28.435167,-1895.5,1895.5
139.913660,-28.425559,-2030.9,2030.9
139.914499,-28.418763,-2169.7,2169.7
139.912864,-28.432417,-1941.7,1941.7
139.907154,-28.439934,-1898.2,1898.2
139.919794,-28.429488,-2023.4,2023.4
139.917497,-28.437325,-1937.2,1937.2
139.925613,-28.434188,-2012.3,2012.3
139.932657,-28.431585,-2133.7,2133.7
139.924112,-28.442121,-1930.8,1930.8
139.931614,-28.438303,-2021.6,2021.6
139.939076,-28.434367,-2177.6,2177.6
139.937796,-28.442358,-2068.1,2068.1
139.946120,-28.438771,-2213.7,2213.7
139.894342,-28.449300,-1885.7,1885.7
139.882809,-28.438229,-1905.1,1905.1
139.876176,-28.456111,-1930.8,1930.8
139.883735,-28.424160,-1990.6,1990.6
139.871028,-28.429427,-1960.0,1960.0
139.866310,-28.445217,-1946.0,1946.0
139.876618,-28.413240,-2044.4,2044.4
139.860951,-28.419970,-1956.2,1956.2
139.888724,-28.407233,-2083.5,2083.5
139.882576,-28.400096,-2098.4,2098.4
139.873411,-28.402598,-2043.6,2043.6
139.875481,-28.394538,-2096.1,2096.1
139.864973,-28.407185,-1987.0,1987.0
139.867461,-28.397895,-1990.5,1990.5
139.859814,-28.400577,-1922.9,1922.9
139.845669,-28.425294,-1853.0,1853.0
139.861735,-28.458738,-1922.6,1922.6
139.866863,-28.465401,-1862.2,1862.2
139.858330,-28.468652,-1808.1,1808.1
139.873959,-28.469464,-1841.3,1841.3
139.853333,-28.396195,-1879.0,1879.0
139.861717,-28.392772,-1942.3,1942.3
139.849360,-28.389965,-1877.6,1877.6
139.856413,-28.387640,-1928.6,1928.6
139.844421,-28.385987,-1870.3,1870.3
139.851540,-28.382583,-1907.6,1907.6
139.839842,-28.380453,-1859.9,1859.9
139.846693,-28.377619,-1881.2,1881.2
139.841871,-28.372477,-1869.2,1869.2
139.853689,-28.374581,-1960.9,1960.9
139.848776,-28.369531,-1968.8,1968.8
139.858696,-28.379594,-1998.8,1998.8
139.860772,-28.371556,-2195.2,2195.2
139.863916,-28.384609,-2029.3,2029.3
139.865970,-28.376526,-2214.6,2214.6
139.871390,-28.381438,-2204.5,2204.5
139.867935,-28.368502,-2337.5,2337.5
139.862743,-28.363550,-2299.8,2299.8
139.873284,-28.373394,-2347.5,2347.5
139.875159,-28.365421,-2380.7,2380.7
139.878806,-28.378177,-2340.0,2340.0
139.877077,-28.386226,-2212.6,2212.6
139.880617,-28.370221,-2380.0,2380.0
139.882433,-28.362318,-2435.1,2435.1
139.876985,-28.357521,-2431.4,2431.4
139.884196,-28.354484,-2470.9,2470.9
139.891498,-28.351421,-2470.4,2470.4
139.885845,-28.346724,-2465.3,2465.3
139.869829,-28.360533,-2371.8,2371.8
139.855735,-28.366546,-2158.9,2158.9
139.850815,-28.361467,-2200.4,2200.4
139.843879,-28.364468,-2044.6,2044.6
139.834994,-28.375344,-1839.5,1839.5
139.838936,-28.359426,-2140.6,2140.6
139.893246,-28.343722,-2427.9,2427.9
139.894999,-28.336017,-2311.4,2311.4
139.900808,-28.340720,-2355.1,2355.1
139.902820,-28.332790,-2283.8,2283.8
139.908810,-28.337978,-2280.1,2280.1
139.896714,-28.328227,-2253.5,2253.5
139.904074,-28.325086,-2272.3,2272.3
139.890678,-28.323734,-2240.0,2240.0
139.898895,-28.320201,-2292.8,2292.8
139.892240,-28.315866,-2304.8,2304.8
139.899508,-28.312836,-2306.2,2306.2
139.902220,-28.304235,-2265.7,2265.7
139.910415,-28.315450,-2308.6,2308.6
139.915101,-28.299456,-2281.6,2281.6
139.911704,-28.328771,-2247.3,2247.3
139.925637,-28.324465,-2258.7,2258.7
139.926739,-28.308460,-2311.5,2311.5
139.918698,-28.336869,-2272.5,2272.5
139.927703,-28.334896,-2288.1,2288.1
139.934713,-28.331248,-2278.4,2278.4
139.933610,-28.339341,-2281.5,2281.5
139.937220,-28.324220,-2252.6,2252.6
139.942926,-28.328400,-2278.9,2278.9
139.938282,-28.315671,-2256.4,2256.4
139.944626,-28.321247,-2248.6,2248.6
139.941675,-28.302327,-2276.9,2276.9
139.953948,-28.313217,-2233.0,2233.0
139.929605,-28.293312,-2267.3,2267.3
139.944399,-28.287038,-2266.2,2266.2
139.917865,-28.284465,-2210.8,2210.8
139.904080,-28.290802,-2215.8,2215.8
139.932102,-28.278147,-2190.2,2190.2
139.920223,-28.269369,-2268.4,2268.4
139.946462,-28.271811,-2241.0,2241.0
139.959470,-28.280469,-2336.2,2336.2
139.934278,-28.263031,-2220.6,2220.6
139.948379,-28.256811,-2228.8,2228.8
139.922396,-28.254289,-2317.6,2317.6
139.936320,-28.248001,-2268.8,2268.8
139.908572,-28.260680,-2275.6,2275.6
139.906344,-28.275807,-2209.9,2209.9
139.910754,-28.245591,-2193.1,2193.1
139.924433,-28.239331,-2177.6,2177.6
139.897025,-28.252008,-2155.2,2155.2
139.899270,-28.236692,-2078.1,2078.1
139.894861,-28.267195,-2158.7,2158.7
139.883377,-28.258594,-2102.5,2102.5
139.871785,-28.250141,-2084.9,2084.9
139.858330,-28.256607,-2063.6,2063.6
139.885388,-28.243373,-2100.1,2100.1
139.873388,-28.234955,-2105.7,2105.7
139.887434,-28.227778,-2101.5,2101.5
139.902103,-28.220739,-2061.0,2061.0
139.874838,-28.219162,-2150.1,2150.1
139.889578,-28.211706,-2133.6,2133.6
139.860556,-28.227049,-2164.4,2164.4
139.860188,-28.242049,-2103.8,2103.8
139.861411,-28.210766,-2183.6,2183.6
139.876543,-28.202591,-2184.1,2184.1
139.852372,-28.219360,-2164.6,2164.6
139.851360,-28.211956,-2150.9,2150.9
139.850612,-28.227241,-2163.0,2163.0
139.844905,-28.223254,-2122.3,2122.3
139.850851,-28.235544,-2147.2,2147.2
139.844278,-28.230880,-2102.1,2102.1
139.846013,-28.247779,-2077.7,2077.7
139.843284,-28.238070,-2112.1,2112.1
139.836223,-28.256344,-2059.8,2059.8
139.836039,-28.248493,-2070.7,2070.7
139.831191,-28.268255,-2058.7,2058.7
139.828680,-28.258657,-2046.8,2046.8
139.829805,-28.251784,-2040.9,2040.9
139.822757,-28.262107,-2013.9,2013.9
139.823190,-28.254770,-1973.7,1973.7
139.821098,-28.268643,-2027.4,2027.4
139.815529,-28.264656,-1950.3,1950.3
139.821200,-28.276512,-2044.0,2044.0
139.814458,-28.271764,-2009.2,2009.2
139.816545,-28.288269,-2061.1,2061.1
139.813085,-28.278938,-2022.7,2022.7
139.805605,-28.283464,-1965.1,1965.1
139.807194,-28.274899,-1946.7,1946.7
139.803341,-28.294915,-2028.4,2028.4
139.792961,-28.286477,-1863.3,1863.3
139.791305,-28.299499,-1936.1,1936.1
139.799941,-28.277721,-1852.7,1852.7
139.792126,-28.273363,-1784.0,1784.0
139.801414,-28.270700,-1849.1,1849.1
139.779866,-28.263901,-1763.3,1763.3
139.783857,-28.303757,-1923.7,1923.7
139.789023,-28.307549,-2006.6,2006.6
139.777223,-28.306117,-1892.3,1892.3
139.782560,-28.310010,-1971.6,1971.6
139.799304,-28.308914,-2063.6,2063.6
139.799319,-28.260607,-1785.2,1785.2
139.789949,-28.250970,-1760.8,1760.8
139.802601,-28.245012,-1791.8,1791.8
139.777404,-28.247426,-1763.8,1763.8
139.761819,-28.256856,-1754.6,1754.6
139.790130,-28.238065,-1780.1,1780.1
139.777184,-28.233544,-1782.9,1782.9
139.800444,-28.234082,-1801.4,1801.4
139.806940,-28.236389,-1800.8,1800.8
139.794926,-28.229469,-1802.8,1802.8
139.800893,-28.226167,-1810.5,1810.5
139.787780,-28.226344,-1806.7,1806.7
139.795171,-28.222896,-1825.7,1825.7
139.777461,-28.220503,-1848.1,1848.1
139.791449,-28.213939,-1855.2,1855.2
139.765033,-28.227884,-1878.1,1878.1
139.764801,-28.241370,-1801.7,1801.7
139.765257,-28.214513,-1865.4,1865.4
139.777706,-28.207216,-1837.2,1837.2
139.752790,-28.221988,-1949.3,1949.3
139.753080,-28.208661,-1995.4,1995.4
139.752316,-28.235783,-1886.6,1886.6
139.739468,-28.229453,-1971.4,1971.4
139.754492,-28.246859,-1786.9,1786.9
139.747589,-28.243608,-1816.5,1816.5
139.752568,-28.253696,-1780.5,1780.5
139.747361,-28.249697,-1820.7,1820.7
139.752168,-28.258873,-1761.3,1761.3
139.746593,-28.255903,-1779.6,1779.6
139.753155,-28.265107,-1778.7,1778.7
139.746233,-28.262358,-1740.6,1740.6
139.738466,-28.265058,-1734.1,1734.1
139.740115,-28.258432,-1734.2,1734.2
139.733543,-28.260260,-1743.3,1743.3
139.734796,-28.254447,-1765.5,1765.5
139.732332,-28.245365,-1868.9,1868.9
139.740576,-28.251735,-1813.2,1813.2
139.741929,-28.246036,-1834.5,1834.5
139.741624,-28.239600,-1897.5,1897.5
139.735966,-28.237351,-1932.7,1932.7
139.730432,-28.234999,-1955.7,1955.7
139.724679,-28.231208,-1948.7,1948.7
139.730084,-28.228604,-1963.7,1963.7
139.718023,-28.228619,-1936.0,1936.0
139.724825,-28.225820,-1956.0,1956.0
139.709655,-28.224028,-1997.1,1997.1
139.720363,-28.219116,-2014.7,2014.7
139.709536,-28.214795,-2046.5,2046.5
139.731087,-28.221692,-1969.8,1969.8
139.730457,-28.211392,-2121.3,2121.3
139.741358,-28.216113,-1987.2,1987.2
139.719135,-28.207781,-2136.7,2136.7
139.729575,-28.200087,-2200.5,2200.5
139.741145,-28.203978,-2130.8,2130.8
139.717444,-28.196597,-2189.4,2189.4
139.729381,-28.187639,-2265.6,2265.6
139.707366,-28.204981,-2079.8,2079.8
139.704275,-28.194515,-2118.7,2118.7
139.698868,-28.212838,-2035.7,2035.7
139.702014,-28.220133,-2024.2,2024.2
139.694902,-28.203505,-2055.9,2055.9
139.690620,-28.193232,-2096.9,2096.9
139.675939,-28.191778,-2039.7,2039.7
139.645757,-28.182248,-2057.4,2057.4
139.642823,-28.189989,-2008.1,2008.1
139.640820,-28.177953,-2031.9,2031.9
139.636969,-28.184442,-1995.0,1995.0
139.638155,-28.172573,-2023.6,2023.6
139.632811,-28.178808,-1976.8,1976.8
139.641686,-28.166891,-2089.2,2089.2
139.634004,-28.167011,-2009.4,2009.4
139.646847,-28.162074,-2143.9,2143.9
139.638795,-28.161196,-2062.8,2062.8
139.654330,-28.161791,-2188.1,2188.1
139.651745,-28.155712,-2133.8,2133.8
139.656847,-28.149784,-2056.2,2056.2
139.648780,-28.149356,-1949.8,1949.8
139.661915,-28.143897,-1986.7,1986.7
139.653777,-28.143445,-1903.9,1903.9
139.658708,-28.137551,-1933.9,1933.9
139.645696,-28.143085,-1917.2,1917.2
139.640707,-28.149045,-1915.0,1915.0
139.650632,-28.137196,-1938.9,1938.9
139.642583,-28.136892,-1946.6,1946.6
139.655467,-28.131356,-1973.2,1973.2
139.663525,-28.131570,-1971.3,1971.3
139.647502,-28.131033,-1966.8,1966.8
139.652347,-28.125287,-2000.9,2000.9
139.639489,-28.130732,-1975.4,1975.4
139.634501,-28.136679,-1980.5,1980.5
139.644446,-28.124884,-1993.9,1993.9
139.636425,-28.124539,-2046.7,2046.7
139.649418,-28.119145,-2096.2,2096.2
139.657158,-28.119780,-2107.4,2107.4
139.641448,-28.118638,-2105.0,2105.0
139.646539,-28.112782,-2227.3,2227.3
139.633373,-28.118237,-2156.8,2156.8
139.628313,-28.124268,-2168.8,2168.8
139.638454,-28.112220,-2236.1,2236.1
139.630314,-28.111761,-2231.3,2231.3
139.643604,-28.106185,-2387.9,2387.9
139.651756,-28.106921,-2368.6,2368.6
139.635435,-28.105585,-2345.5,2345.5
139.640627,-28.099360,-2487.5,2487.5
139.627245,-28.105058,-2260.1,2260.1
139.622116,-28.111355,-2169.9,2169.9
139.632395,-28.098697,-2413.3,2413.3
139.624173,-28.098083,-2312.1,2312.1
139.637628,-28.092297,-2453.4,2453.4
139.629330,-28.091498,-2419.7,2419.7
139.615922,-28.097497,-2246.0,2246.0
139.619015,-28.104567,-2179.4,2179.4
