lon_deg,lat_deg,elev_m,obs_gravity_um,spherical_bouguer_mgal,infinite_slab_bouguer_mgal
140.434910,-28.176332,37.34,9791497.45,-239.29,-270.21
140.440239,-28.175171,46.18,9791480.55,-238.04,-268.86
140.445409,-28.174331,37.00,9791507.76,-228.08,-259.07
140.451409,-28.172171,37.22,9791510.76,-222.98,-254.01
140.456569,-28.171501,37.06,9791516.56,-216.95,-248.02
140.461409,-28.170671,36.97,9791522.37,-210.66,-241.77
140.467909,-28.169831,37.22,9791527.07,-204.80,-235.95
140.473139,-28.168401,37.22,9791531.57,-199.18,-230.37
140.478239,-28.167101,41.48,9791526.57,-194.86,-226.01
140.483439,-28.165701,37.58,9791540.38,-187.57,-218.83
140.489439,-28.164201,37.80,9791545.58,-180.77,-212.07
140.495039,-28.162801,37.89,9791550.18,-174.90,-206.23
140.171574,-28.281834,29.23,9791582.70,-250.98,-280.32
140.179414,-28.279174,29.54,9791585.60,-245.42,-274.80
140.187244,-28.276674,40.66,9791563.49,-243.89,-273.15
140.194743,-28.274004,36.42,9791577.90,-235.69,-265.08
140.202573,-28.271174,32.03,9791593.01,-226.97,-256.47
140.210413,-28.268004,29.63,9791600.31,-221.90,-251.50
140.217913,-28.265504,38.68,9791579.10,-223.52,-253.03
140.225913,-28.262174,36.12,9791586.40,-218.65,-248.25
140.233073,-28.260504,33.68,9791591.00,-217.51,-247.19
140.240573,-28.258173,36.09,9791584.50,-217.51,-247.20
140.247743,-28.256003,29.90,9791595.31,-217.11,-246.94
140.255742,-28.253003,35.36,9791579.30,-220.16,-249.94
140.262412,-28.252003,38.68,9791568.29,-223.90,-253.66
140.271912,-28.249173,33.53,9791577.50,-222.56,-252.46
140.278412,-28.247673,34.26,9791570.49,-226.97,-256.90
140.286412,-28.245673,32.61,9791569.59,-229.54,-259.54
140.294412,-28.242833,32.61,9791565.79,-231.16,-261.21
140.303242,-28.240673,33.89,9791555.39,-237.39,-267.47
140.310072,-28.239003,42.49,9791529.87,-244.83,-274.80
140.319072,-28.236673,36.48,9791537.38,-247.25,-277.37
140.325241,-28.235003,37.55,9791528.47,-252.77,-282.91
140.332741,-28.232673,38.50,9791519.37,-258.22,-288.39
140.341241,-28.230503,38.47,9791515.96,-260.00,-290.22
140.349071,-28.229002,37.86,9791515.56,-260.42,-290.69
140.356911,-28.226832,34.38,9791519.47,-261.63,-292.00
140.364741,-28.224502,41.82,9791500.86,-263.91,-294.22
140.373411,-28.222002,34.44,9791517.97,-259.27,-289.75
140.118572,-28.058334,42.03,9791396.60,-243.41,-273.27
140.121242,-28.062674,36.91,9791406.21,-247.07,-276.99
140.124072,-28.067004,43.95,9791389.50,-253.30,-283.10
140.127072,-28.071334,36.45,9791404.91,-255.79,-285.69
140.129912,-28.075334,37.00,9791410.81,-251.82,-281.70
140.132572,-28.080004,33.50,9791418.91,-254.06,-283.99
140.135242,-28.084174,32.03,9791421.01,-257.97,-287.91
140.138742,-28.088334,31.79,9791421.21,-261.37,-291.30
140.141912,-28.092334,31.76,9791421.31,-264.34,-294.26
140.143412,-28.097174,31.73,9791422.41,-266.94,-296.85
140.144742,-28.102004,31.46,9791424.72,-268.81,-298.70
140.146072,-28.106674,31.58,9791426.42,-270.39,-300.27
140.148072,-28.111674,32.00,9791428.22,-271.54,-301.39
140.148912,-28.116174,32.06,9791430.62,-272.42,-302.25
140.150242,-28.121504,33.86,9791428.42,-275.13,-304.91
140.151412,-28.125834,37.46,9791421.81,-277.97,-307.68
140.153912,-28.130334,33.19,9791434.62,-276.88,-306.66
140.156572,-28.134834,31.85,9791441.83,-275.68,-305.47
140.158912,-28.139004,32.67,9791442.43,-276.62,-306.39
140.161742,-28.144174,31.91,9791447.33,-277.10,-306.86
140.163572,-28.148674,44.26,9791421.91,-281.80,-311.36
140.166242,-28.152834,42.28,9791430.82,-279.89,-309.47
140.168412,-28.157174,35.78,9791447.73,-278.94,-308.61
140.170412,-28.161334,43.56,9791433.32,-281.29,-310.84
140.172412,-28.166004,41.64,9791440.92,-280.95,-310.52
140.174072,-28.170504,48.46,9791429.72,-282.24,-311.69
140.176413,-28.175334,46.60,9791438.82,-280.40,-309.87
140.178413,-28.180174,47.76,9791441.12,-279.49,-308.93
140.180743,-28.184504,37.40,9791470.84,-273.25,-302.85
140.183073,-28.188834,32.37,9791487.65,-269.52,-299.19
140.185743,-28.192834,31.70,9791494.45,-267.03,-296.72
140.189073,-28.197334,31.73,9791500.96,-263.85,-293.54
140.191413,-28.201674,31.49,9791508.66,-259.89,-289.57
140.194913,-28.205004,31.46,9791516.16,-254.94,-284.63
140.197913,-28.210004,31.61,9791523.27,-251.31,-280.99
140.200913,-28.213834,32.03,9791530.87,-245.76,-275.44
140.203913,-28.218504,35.36,9791531.77,-241.88,-271.50
140.206743,-28.221834,31.82,9791546.38,-236.68,-266.37
140.209413,-28.226334,29.14,9791559.99,-231.69,-261.42
140.212573,-28.230834,29.02,9791566.19,-229.11,-258.84
140.215913,-28.234674,29.05,9791570.59,-227.53,-257.27
140.219073,-28.239674,29.20,9791575.80,-225.80,-255.53
140.221913,-28.243334,29.11,9791581.60,-222.92,-252.66
140.224413,-28.247674,29.20,9791586.70,-220.91,-250.65
140.227413,-28.251834,29.20,9791591.10,-219.63,-249.38
140.230413,-28.256334,35.91,9791580.40,-220.63,-250.27
140.233243,-28.260674,33.68,9791591.20,-217.44,-247.12
140.193911,-28.038003,31.39,9791358.88,-286.34,-316.69
140.196571,-28.042173,35.94,9791358.18,-281.30,-311.56
140.200241,-28.046833,38.92,9791354.38,-282.78,-312.99
140.202411,-28.050673,35.75,9791362.18,-284.05,-314.30
140.204911,-28.055003,35.45,9791364.08,-286.00,-316.24
140.208071,-28.059503,35.08,9791365.48,-288.70,-318.94
140.210571,-28.063503,34.81,9791367.59,-290.13,-320.37
140.213741,-28.068173,34.38,9791369.49,-292.58,-322.81
140.216571,-28.072173,33.95,9791370.59,-295.33,-325.56
140.219071,-28.077003,33.86,9791371.99,-297.74,-327.96
140.221911,-28.081003,33.89,9791374.49,-298.18,-328.39
140.224241,-28.085173,33.74,9791376.39,-299.71,-329.92
140.227071,-28.089003,33.80,9791379.39,-299.47,-329.67
140.229911,-28.093673,34.20,9791380.59,-301.00,-331.18
140.232571,-28.098333,34.20,9791383.19,-301.90,-332.08
140.235741,-28.102333,34.26,9791386.50,-301.48,-331.66
140.237911,-28.107003,34.38,9791390.20,-301.06,-331.23
140.241241,-28.111003,32.86,9791397.00,-300.22,-330.42
140.243741,-28.115503,32.83,9791401.30,-299.36,-329.55
140.246911,-28.119833,32.77,9791405.81,-298.23,-328.42
140.249241,-28.124003,32.89,9791409.71,-297.23,-327.41
140.252571,-28.128173,32.80,9791413.61,-296.63,-326.81
140.255241,-28.131833,32.89,9791417.51,-295.31,-325.48
140.257571,-28.136503,32.86,9791421.31,-295.07,-325.25
140.260411,-28.140503,33.80,9791422.82,-294.74,-324.90
140.264241,-28.144673,36.58,9791420.71,-294.55,-324.66
140.266571,-28.148833,35.48,9791425.22,-295.32,-325.45
140.269571,-28.153333,37.61,9791425.02,-294.75,-324.84
140.272071,-28.157333,34.17,9791436.92,-292.56,-322.70
140.275241,-28.161833,39.84,9791426.32,-295.48,-325.54
140.278241,-28.166333,40.97,9791428.12,-294.85,-324.89
140.281411,-28.170333,37.52,9791440.62,-292.08,-322.18
140.283911,-28.174503,44.50,9791428.42,-293.80,-323.79
140.286911,-28.178673,46.48,9791428.12,-293.37,-323.33
140.289411,-28.183333,49.04,9791430.22,-289.77,-319.69
140.292241,-28.188003,40.29,9791455.83,-284.75,-314.80
140.294571,-28.191833,33.83,9791478.14,-277.92,-308.08
140.298241,-28.196833,32.16,9791489.15,-273.93,-304.12
140.299911,-28.200503,32.28,9791496.55,-269.05,-299.24
140.303071,-28.204833,32.46,9791504.06,-264.45,-294.64
140.305571,-28.209673,32.40,9791511.26,-261.01,-291.19
140.308571,-28.213833,32.61,9791517.47,-257.52,-287.71
140.311241,-28.218173,33.28,9791524.57,-252.37,-282.55
140.314241,-28.222673,38.01,9791515.76,-255.33,-285.43
140.315911,-28.227503,45.08,9791504.16,-256.77,-286.76
140.318412,-28.231833,37.58,9791525.97,-252.85,-282.97
140.320572,-28.235503,45.48,9791513.76,-252.40,-282.39
140.323912,-28.240173,32.28,9791547.58,-247.86,-278.06
140.326072,-28.245003,38.74,9791538.18,-248.29,-278.39
140.329072,-28.248833,41.21,9791536.48,-248.04,-278.12
140.331412,-28.253173,39.47,9791537.48,-253.70,-283.81
140.333572,-28.257173,33.92,9791563.89,-241.13,-271.33
140.337242,-28.261833,33.50,9791568.59,-240.75,-270.96
140.338912,-28.266673,33.86,9791573.49,-238.79,-268.99
140.341912,-28.271333,33.71,9791578.90,-237.19,-267.40
140.343412,-28.275503,33.50,9791584.30,-235.35,-265.55
140.346572,-28.280333,33.47,9791588.00,-235.34,-265.54
140.348742,-28.284503,40.20,9791577.00,-236.36,-266.45
140.351572,-28.288833,38.89,9791585.40,-233.77,-263.89
140.353912,-28.293673,44.56,9791575.90,-235.86,-265.88
140.388571,-28.236002,34.78,9791538.78,-248.28,-278.81
140.393741,-28.233832,34.75,9791536.38,-249.07,-279.64
140.398411,-28.231332,34.72,9791535.47,-248.12,-278.71
140.403410,-28.228172,34.63,9791533.37,-247.98,-278.61
140.407910,-28.225832,39.75,9791522.07,-247.50,-278.08
140.413410,-28.223832,36.70,9791527.67,-246.31,-276.98
140.417410,-28.221332,38.50,9791524.77,-243.78,-274.46
140.422740,-28.219332,35.11,9791533.67,-239.95,-270.72
140.384409,-28.086332,40.57,9791373.59,-289.30,-320.15
140.385239,-28.092172,40.48,9791382.29,-285.17,-316.00
140.387409,-28.096002,38.04,9791388.30,-286.80,-317.67
140.389069,-28.101172,37.34,9791393.00,-287.36,-318.23
140.390409,-28.106172,36.24,9791397.30,-288.96,-319.84
140.391739,-28.110832,36.33,9791401.20,-288.39,-319.26
140.393409,-28.115672,36.27,9791403.60,-289.74,-320.61
140.395239,-28.120332,36.58,9791406.51,-289.73,-320.59
140.397069,-28.124832,36.88,9791409.01,-290.03,-320.88
140.398569,-28.129502,38.10,9791409.61,-290.56,-321.38
140.400239,-28.134502,37.80,9791414.41,-290.10,-320.93
140.401909,-28.139172,37.19,9791420.11,-289.10,-319.93
140.404240,-28.143832,36.82,9791426.22,-287.22,-318.05
140.405570,-28.148672,36.64,9791432.92,-284.51,-315.34
140.407910,-28.153672,36.64,9791438.42,-282.76,-313.59
140.409240,-28.158502,36.58,9791444.83,-280.11,-310.94
140.411070,-28.163172,49.99,9791424.82,-277.46,-308.07
140.413070,-28.167502,50.66,9791426.92,-277.31,-307.91
140.414910,-28.172332,37.12,9791467.64,-266.64,-297.45
140.416410,-28.177002,39.99,9791467.44,-264.76,-295.52
140.417570,-28.182002,52.24,9791452.53,-259.52,-290.08
140.419740,-28.186502,41.67,9791486.75,-249.31,-280.04
140.180413,-28.193174,31.70,9791493.05,-268.71,-298.37
140.185573,-28.191504,31.67,9791493.35,-267.19,-296.88
140.192072,-28.190004,31.70,9791493.55,-265.77,-295.49
140.197072,-28.189174,38.71,9791477.34,-267.64,-297.28
140.202412,-28.188004,40.33,9791473.34,-267.58,-297.22
140.208412,-28.186334,47.76,9791455.33,-269.80,-299.35
140.214072,-28.185174,43.28,9791463.84,-269.13,-298.79
140.218742,-28.184004,31.73,9791489.45,-265.16,-295.02
140.224742,-28.182333,39.99,9791469.14,-268.06,-297.82
140.229942,-28.181203,32.49,9791484.15,-266.81,-296.72
140.235142,-28.180103,33.31,9791480.05,-268.46,-298.39
140.240342,-28.179103,35.91,9791471.04,-271.61,-301.52
140.245542,-28.178003,38.86,9791459.03,-277.01,-306.90
140.250542,-28.176703,39.50,9791455.33,-278.46,-308.36
140.256242,-28.175303,45.08,9791438.92,-282.90,-312.74
140.262441,-28.174003,39.62,9791447.03,-284.44,-314.40
140.267041,-28.173003,39.20,9791445.73,-285.78,-315.78
140.272541,-28.171703,40.97,9791437.22,-289.83,-319.82
140.277741,-28.169803,41.97,9791431.32,-292.32,-322.33
140.282941,-28.168803,43.86,9791423.62,-295.56,-325.56
140.288541,-28.167303,43.49,9791420.11,-298.62,-328.67
140.294041,-28.166003,47.03,9791408.71,-302.11,-332.13
140.298741,-28.164303,38.13,9791427.12,-299.77,-329.96
140.305241,-28.163003,34.17,9791434.22,-299.38,-329.67
140.309941,-28.161303,34.14,9791431.52,-300.83,-331.15
140.315241,-28.159703,34.17,9791429.02,-302.04,-332.39
140.320741,-28.158203,37.34,9791419.11,-304.60,-334.93
140.325541,-28.157202,48.68,9791398.90,-301.90,-332.08
140.330540,-28.155002,40.81,9791409.01,-305.47,-335.80
140.335540,-28.153302,44.56,9791398.50,-307.35,-337.65
140.340740,-28.151302,45.78,9791393.10,-308.84,-339.15
140.346040,-28.149302,36.97,9791412.71,-304.89,-335.38
140.351240,-28.147302,35.11,9791416.61,-303.08,-333.63
140.356040,-28.145202,38.16,9791408.91,-303.22,-333.76
140.361540,-28.144202,43.71,9791396.90,-303.61,-334.09
140.366440,-28.141702,37.37,9791411.91,-299.06,-329.68
140.372240,-28.139702,37.09,9791411.51,-298.47,-329.13
140.377240,-28.137802,40.57,9791404.51,-297.22,-327.86
140.382240,-28.136202,36.52,9791413.71,-294.69,-325.42
140.387440,-28.134302,44.01,9791395.90,-296.41,-327.07
140.392940,-28.132002,36.58,9791414.01,-291.04,-321.85
140.398539,-28.130302,38.10,9791409.61,-291.16,-321.99
140.202572,-28.138504,33.41,9791430.02,-287.04,-316.96
140.208412,-28.136833,34.75,9791424.22,-288.94,-318.87
140.214742,-28.135173,44.20,9791400.70,-292.73,-322.54
140.220242,-28.134173,35.23,9791420.01,-290.15,-320.13
140.224911,-28.133003,33.01,9791422.41,-291.18,-321.22
140.229741,-28.131673,40.63,9791402.50,-295.19,-325.14
140.235571,-28.130503,33.44,9791417.81,-293.01,-323.10
140.240741,-28.129173,32.80,9791417.01,-294.04,-324.16
140.246571,-28.127333,32.92,9791414.21,-295.19,-325.35
140.252071,-28.125833,32.67,9791412.81,-295.92,-326.11
140.256071,-28.125333,33.25,9791409.01,-298.20,-328.40
140.261571,-28.123673,33.38,9791406.71,-298.97,-329.20
140.267411,-28.122673,41.21,9791384.49,-305.12,-335.25
140.272741,-28.121173,33.86,9791400.00,-302.81,-333.08
140.278071,-28.119833,33.99,9791396.90,-304.62,-334.92
140.283411,-28.118003,34.05,9791395.50,-304.50,-334.83
140.289571,-28.116503,34.17,9791394.20,-304.40,-334.77
140.293740,-28.115833,34.32,9791391.60,-306.19,-336.57
140.299070,-28.114003,34.69,9791389.40,-306.26,-336.67
140.304240,-28.112333,35.02,9791387.80,-305.94,-336.37
140.309910,-28.110832,34.87,9791388.00,-304.87,-335.34
140.315070,-28.109002,35.30,9791387.50,-303.12,-333.62
140.320240,-28.108172,35.14,9791387.00,-303.29,-333.81
140.325070,-28.106502,35.27,9791386.50,-302.25,-332.80
140.330740,-28.104832,35.48,9791385.90,-301.16,-331.74
140.336070,-28.102832,35.54,9791385.60,-299.80,-330.42
140.341410,-28.102002,35.69,9791385.00,-299.46,-330.10
140.347740,-28.099502,35.78,9791386.10,-296.27,-326.95
140.352570,-28.098672,36.39,9791385.70,-294.83,-325.52
140.357740,-28.096832,37.09,9791384.89,-292.85,-323.57
140.362569,-28.095332,37.00,9791385.60,-291.17,-321.92
140.368409,-28.093672,39.81,9791378.49,-291.50,-322.25
140.373409,-28.092332,37.98,9791383.39,-289.14,-319.94
140.379239,-28.090332,38.31,9791384.39,-285.95,-316.79
140.384239,-28.089172,41.12,9791378.49,-285.47,-316.29
140.388739,-28.088002,51.39,9791356.18,-286.83,-317.52
140.394409,-28.085832,47.46,9791367.19,-281.83,-312.62
140.399739,-28.085002,43.74,9791376.09,-279.53,-310.41
140.406239,-28.083002,49.68,9791363.28,-279.20,-310.03
140.411069,-28.082332,37.80,9791393.10,-272.04,-303.09
140.416739,-28.080831,36.48,9791397.70,-268.85,-299.96
140.421409,-28.080671,36.85,9791398.20,-267.48,-298.61
140.426569,-28.079671,36.30,9791401.50,-264.47,-295.64
140.432408,-28.077831,37.03,9791403.00,-260.12,-291.32
140.437738,-28.077001,36.88,9791404.61,-258.16,-289.39
140.443408,-28.076001,36.88,9791405.31,-256.67,-287.94
140.449068,-28.074501,36.94,9791408.21,-252.49,-283.80
140.453908,-28.073831,37.12,9791410.01,-249.81,-281.14
140.459568,-28.072671,37.73,9791410.91,-246.81,-278.17
140.466068,-28.071501,41.94,9791404.01,-244.58,-275.91
140.465738,-28.071001,41.94,9791404.01,-244.20,-275.54
140.465738,-28.076001,38.68,9791414.21,-244.12,-275.50
140.465908,-28.080831,38.22,9791416.51,-246.35,-277.72
140.465908,-28.086001,38.16,9791417.61,-249.26,-280.62
140.466238,-28.091171,38.31,9791419.01,-251.46,-282.80
140.466068,-28.096001,40.14,9791417.41,-253.13,-284.42
140.465908,-28.101171,44.74,9791409.91,-255.55,-286.76
140.465908,-28.106171,38.37,9791427.62,-254.04,-285.33
140.465908,-28.110671,37.19,9791434.62,-252.73,-284.03
140.465908,-28.116001,37.09,9791439.02,-252.54,-283.82
140.465909,-28.121171,37.31,9791443.73,-251.30,-282.57
140.465569,-28.125501,37.03,9791448.93,-249.91,-281.17
140.465909,-28.130831,37.22,9791456.43,-246.05,-277.29
140.465739,-28.135171,37.40,9791462.64,-242.76,-273.99
140.465739,-28.140671,37.49,9791470.24,-239.13,-270.34
140.465739,-28.145501,36.45,9791480.85,-234.19,-265.41
140.465739,-28.150171,36.94,9791488.25,-229.35,-260.55
140.465569,-28.155501,36.36,9791497.35,-225.40,-256.59
140.465569,-28.160331,35.60,9791507.46,-220.42,-251.61
140.465409,-28.165331,35.36,9791516.46,-215.66,-246.83
140.465239,-28.170001,35.23,9791525.17,-210.73,-241.89
140.413741,-28.281172,33.83,9791586.20,-236.70,-267.27
140.418741,-28.282332,34.99,9791584.00,-237.48,-268.06
140.424741,-28.282832,34.32,9791587.00,-236.13,-266.75
140.429911,-28.283332,34.20,9791588.00,-235.71,-266.37
140.435741,-28.283832,42.40,9791571.59,-236.46,-267.02
140.440741,-28.284832,42.28,9791574.10,-234.92,-265.51
140.446741,-28.285002,47.61,9791565.29,-233.41,-263.95
140.451571,-28.285832,47.88,9791568.79,-229.98,-260.54
140.458241,-28.286332,41.09,9791589.90,-222.46,-253.17
140.463410,-28.286332,43.62,9791589.60,-217.79,-248.49
140.469240,-28.287671,40.57,9791604.01,-210.31,-241.09
140.475570,-28.288331,35.20,9791622.52,-202.74,-233.65
140.480070,-28.288831,33.95,9791633.23,-194.83,-225.78
140.485910,-28.289501,33.95,9791640.13,-188.40,-219.38
140.491570,-28.290501,34.08,9791647.83,-181.16,-212.17
140.497570,-28.290501,34.90,9791652.74,-174.62,-205.66
139.776919,-28.337838,27.07,9791678.95,-202.94,-230.54
139.777749,-28.344508,32.28,9791662.24,-214.52,-242.03
139.778419,-28.351508,42.34,9791636.33,-226.10,-253.44
139.778749,-28.359008,36.88,9791648.73,-230.02,-257.43
139.779249,-28.366508,27.92,9791670.25,-231.68,-259.21
139.780249,-28.373338,20.36,9791689.36,-232.50,-260.13
139.780579,-28.381008,31.27,9791668.04,-238.35,-265.77
139.780919,-28.387678,32.55,9791670.55,-238.42,-265.79
139.781080,-28.395838,35.36,9791667.74,-241.94,-269.23
139.781750,-28.402678,24.14,9791699.06,-237.71,-265.15
139.782250,-28.409678,22.43,9791707.17,-238.26,-265.70
139.783080,-28.417178,21.46,9791712.07,-240.95,-268.38
139.783420,-28.424338,21.73,9791715.27,-242.66,-270.06
139.783920,-28.432008,20.45,9791723.07,-243.18,-270.57
139.784420,-28.439338,19.08,9791727.38,-247.11,-274.51
139.784920,-28.446178,19.96,9791726.68,-251.29,-278.65
139.785250,-28.453338,26.21,9791711.17,-260.04,-287.27
139.786420,-28.460838,28.74,9791706.87,-265.10,-292.27
139.786580,-28.467838,25.54,9791716.17,-267.36,-294.56
139.786420,-28.474838,33.53,9791700.36,-272.90,-299.94
139.786921,-28.482838,27.68,9791718.37,-272.38,-299.50
139.787581,-28.489508,20.18,9791739.48,-270.98,-298.19
139.787081,-28.497338,24.69,9791734.78,-272.83,-299.95
139.747580,-28.401508,32.13,9791656.74,-263.69,-290.87
139.754580,-28.404508,26.06,9791674.15,-260.38,-287.67
139.762920,-28.406508,28.53,9791675.05,-256.14,-283.42
139.771080,-28.407838,27.43,9791685.55,-248.76,-276.09
139.779080,-28.409508,25.57,9791697.66,-241.52,-268.90
139.786750,-28.411678,33.10,9791686.65,-239.45,-266.73
139.795080,-28.413178,20.45,9791721.97,-229.93,-257.44
139.803080,-28.415178,23.90,9791718.27,-228.39,-255.86
139.810919,-28.416008,35.45,9791692.96,-231.76,-259.08
139.818749,-28.418178,39.59,9791682.25,-236.00,-263.28
139.825919,-28.420008,29.63,9791705.46,-233.59,-261.04
139.834249,-28.421338,30.27,9791703.36,-235.42,-262.89
139.842579,-28.422838,36.55,9791688.56,-239.08,-266.48
139.850919,-28.424337,26.94,9791708.77,-238.73,-266.31
139.859249,-28.426507,20.21,9791720.67,-241.58,-269.28
139.866749,-28.427837,30.14,9791695.06,-248.79,-276.36
139.874579,-28.430007,33.07,9791684.95,-254.80,-282.35
139.883749,-28.431007,22.19,9791706.27,-255.45,-283.20
139.890549,-28.433307,23.71,9791699.96,-260.51,-288.25
139.898549,-28.434807,34.14,9791673.35,-267.88,-295.48
139.907049,-28.437007,36.06,9791663.94,-275.17,-302.77
139.914449,-28.438707,25.79,9791685.75,-274.67,-302.45
139.921949,-28.440707,20.27,9791697.46,-275.23,-303.11
139.930948,-28.441807,26.43,9791683.05,-278.41,-306.23
139.938248,-28.444307,21.18,9791697.26,-276.32,-304.25
139.945248,-28.447707,23.10,9791697.36,-275.03,-302.94
139.883419,-28.438337,22.59,9791711.77,-254.73,-282.45
139.883079,-28.445677,23.62,9791718.87,-251.19,-278.87
139.882919,-28.452837,23.38,9791729.28,-246.69,-274.35
139.882579,-28.460337,25.48,9791733.08,-244.49,-272.09
139.883079,-28.467177,22.83,9791749.29,-238.65,-266.27
139.882919,-28.474677,21.82,9791762.09,-233.51,-261.13
139.882919,-28.481837,21.67,9791774.00,-227.34,-254.94
139.882580,-28.489007,21.06,9791787.51,-220.48,-248.06
139.882750,-28.496507,21.88,9791796.81,-215.28,-242.82
139.908070,-27.698675,27.22,9791241.02,-158.41,-189.56
139.915070,-27.695005,32.71,9791226.51,-159.43,-190.54
139.922070,-27.690505,57.64,9791166.08,-167.81,-198.58
139.928910,-27.686335,37.86,9791211.80,-157.55,-188.67
139.935740,-27.682175,43.40,9791197.30,-158.11,-189.19
139.942739,-27.677675,43.92,9791195.29,-155.70,-186.83
139.949739,-27.674175,31.76,9791222.21,-149.88,-181.24
